customer_id,order_date,year,month,category,quantity,discount_pct,shipping_fee_usd,total_amount_usd,customer_rating,is_repeat_customer,age,membership_tier,total_spend_usd,total_orders,avg_order_value_usd,revenue_usd,orders,unique_customers
C00525,2024-02-22,2024,2,Electronics,1,0,3.99,205.69,4.2,0,51,Platinum,1260.63,21,61.29,32650.56,271,267
C07533,2022-08-21,2022,8,Office Supplies,1,0,3.99,89.04,4.1,1,21,Silver,8086.15,35,244.24,35474.91,277,274
C07696,2022-08-05,2022,8,Clothing & Apparel,1,0,4.99,52.07,4.1,1,18,Silver,4251.76,15,279.53,35474.91,277,274
C06445,2020-06-05,2020,6,Sports & Outdoors,2,0,6.99,79.41,4.1,0,35,Free,50.22,1,55.61,31689.22,258,256
C07731,2023-01-20,2023,1,Clothing & Apparel,1,0,0,48.13,3.4,0,33,Free,369.76,13,25.26,38618.99,284,279
C05696,2020-04-23,2020,4,Electronics,2,0,9.99,194.53,4.1,1,20,Silver,3104.67,34,80.5,34865.39,281,275
C04531,2022-02-11,2022,2,Electronics,1,15,0,94.12,4.1,1,34,Platinum,1603.87,43,33.94,25922.18,237,236
C05358,2021-10-26,2021,10,Toys & Games,1,0,3.99,29.29,4.1,1,59,Free,57.1,1,66.56,33889.76,284,280
C01972,2024-07-16,2024,7,Electronics,1,5,0,132.71,4.1,0,42,Platinum,23959.99,41,518.42,33667.59,286,283
C03721,2023-09-22,2023,9,Sports & Outdoors,2,15,9.99,86.15,4.1,1,39,Gold,385.02,16,23.73,33957.89,257,255
C04708,2025-03-14,2025,3,Toys & Games,2,0,0,111.38,4.1,1,18,Gold,1335.81,13,96.86,38073.94,302,301
C02079,2024-01-22,2024,1,Clothing & Apparel,1,0,9.99,42.99,4.1,0,18,Free,1751.59,20,85.92,31774.33,276,268
C03578,2021-08-04,2021,8,Beauty & Personal Care,1,0,4.99,34.46,4.1,1,33,Platinum,1881.54,15,112.16,33747.82,267,260
C00565,2020-01-05,2020,1,Clothing & Apparel,2,0,6.99,88.81,4.1,1,32,Silver,59.09,2,33.69,35415.25,266,261
C04782,2022-06-06,2022,6,Toys & Games,2,30,4.99,131.53,4.2,0,39,Free,1317.42,23,60.25,39403.82,270,262
C05700,2022-10-17,2022,10,Home & Kitchen,3,0,3.99,228.34,4.1,0,18,Free,71.79,2,41.66,39203.31,307,301
C05997,2020-08-20,2020,8,Toys & Games,1,0,0,38.42,4.1,1,20,Free,997.53,5,202.92,35804.39,289,284
C02954,2023-07-22,2023,7,Clothing & Apparel,1,0,4.99,85.15,4.2,1,40,Free,1219.78,7,160.38,33716.87,263,258
C03907,2023-12-05,2023,12,Food & Grocery,1,0,6.99,63.02,4.1,0,47,Free,43.59,1,45.54,32063.21,272,267
C04659,2021-05-27,2021,5,Electronics,1,0,4.99,183.14,3.6,1,37,Gold,829.63,15,51.41,34354.09,266,261
C00535,2026-02-11,2026,2,Home & Kitchen,1,30,6.99,46.69,4.1,1,28,Free,548.05,10,53.34,38488.48,254,251
C05957,2024-10-21,2024,10,Clothing & Apparel,1,10,4.99,96.78,4.1,1,47,Free,1423.33,18,85.06,31867.25,285,278
C07169,2020-07-18,2020,7,Clothing & Apparel,1,0,6.99,56.08,4.1,0,37,Free,424.17,9,44.91,31542.99,266,261
C07821,2021-08-24,2021,8,Health & Wellness,4,0,0,41.09,4.1,1,46,Free,1294.09,53,26.95,33747.82,267,260
C05763,2026-02-18,2026,2,Clothing & Apparel,1,15,9.99,64.69,4.1,0,42,Silver,530.29,17,27.64,38488.48,254,251
C03358,2021-02-26,2021,2,Automotive,4,0,3.99,181.41,4.9,1,45,Gold,426.8,7,55.67,30976.31,257,250
C03073,2023-03-21,2023,3,Home & Kitchen,1,30,4.99,79.76,3.5,1,20,Free,584.93,5,137.24,34346.46,264,263
C01382,2024-11-18,2024,11,Food & Grocery,1,0,9.99,17.23,4.1,1,39,Gold,1028.93,5,192.72,34159.4,260,254
C03927,2021-03-04,2021,3,Beauty & Personal Care,3,0,0,166.21,4.5,0,34,Free,313.28,4,82.98,36891.43,292,285
C00044,2023-08-03,2023,8,Books,1,0,6.99,24.18,4.1,1,56,Free,1184.28,18,57.63,31889.91,261,256
C07718,2022-09-29,2022,9,Electronics,2,5,4.99,192.08,4.7,1,37,Silver,695.22,7,112.76,33303.4,273,268
C00151,2020-05-23,2020,5,Jewelry & Accessories,5,20,4.99,594.19,4.7,0,31,Silver,2047.93,15,132.81,38625.73,286,282
C07096,2022-06-08,2022,6,Office Supplies,1,15,3.99,30.73,4.1,1,30,Platinum,7434.81,49,134.53,39403.82,270,262
C02364,2022-04-17,2022,4,Home & Kitchen,3,0,6.99,185.94,4.1,1,39,Free,1384.78,14,115.29,35381.99,265,257
C02411,2023-09-23,2023,9,Clothing & Apparel,1,5,3.99,81.92,4.1,1,30,Free,1738.54,26,71.85,33957.89,257,255
C06687,2025-07-20,2025,7,Beauty & Personal Care,1,30,6.99,28.34,4.4,1,23,Gold,1006.85,13,76.21,41236.16,269,267
C03582,2022-03-09,2022,3,Health & Wellness,2,20,6.99,129.69,4.1,1,40,Silver,202.3,2,93.17,31024.2,260,256
C07795,2021-06-26,2021,6,Electronics,1,5,0,177.91,4.1,1,46,Free,342.24,8,44.1,32344.03,266,256
C03061,2025-10-23,2025,10,Office Supplies,1,0,0,50.64,4.7,1,32,Platinum,1843.86,23,87.01,39940.71,287,282
C01111,2026-02-08,2026,2,Clothing & Apparel,2,15,0,139.13,4.1,1,45,Free,2794.54,14,228.02,38488.48,254,251
C07730,2020-11-16,2020,11,Home & Kitchen,1,0,4.99,63.35,4.1,0,36,Gold,699.26,6,105.19,36607.41,279,271
C03179,2023-12-18,2023,12,Beauty & Personal Care,1,0,0,30.87,4.2,0,32,Silver,2244.04,20,106.82,32063.21,272,267
C03303,2025-05-27,2025,5,Home & Kitchen,1,10,6.99,81.75,4.4,0,35,Free,647.88,7,99.59,36208.38,287,283
C06643,2022-01-01,2022,1,Home & Kitchen,1,0,6.99,136.27,3.6,0,59,Gold,1317.58,71,21.16,35008.98,290,284
C06829,2026-02-09,2026,2,Clothing & Apparel,2,5,0,350.1,4.1,1,43,Free,2280.61,26,82.43,38488.48,254,251
C04282,2023-04-30,2023,4,Home & Kitchen,2,0,0,106.7,4.1,1,34,Silver,494.86,7,71.71,36986.87,283,277
C07111,2020-06-29,2020,6,Jewelry & Accessories,1,0,0,169.46,3.7,1,31,Free,214.45,1,210.06,31689.22,258,256
C02734,2021-01-05,2021,1,Jewelry & Accessories,1,0,6.99,88.83,3,0,29,Free,919.65,28,38.57,31245.22,281,278
C01311,2021-12-09,2021,12,Electronics,1,0,0,101.53,4.5,1,46,Gold,1232.79,18,66.93,39234.46,304,300
C04728,2025-04-06,2025,4,Clothing & Apparel,1,0,0,66.99,4.1,0,41,Platinum,232.13,3,89.57,31374.44,264,258
C05743,2024-06-18,2024,6,Books,2,15,0,136.19,4.1,0,28,Silver,1291.73,31,39.51,31217.29,264,258
C07842,2023-01-17,2023,1,Automotive,3,5,6.99,248.28,4.1,0,41,Silver,44.67,3,14.44,38618.99,284,279
C04104,2024-12-26,2024,12,Beauty & Personal Care,2,0,6.99,121.86,4.1,1,20,Silver,165.05,3,49.81,31629.3,263,259
C02543,2025-05-03,2025,5,Clothing & Apparel,2,0,0,281.03,4.1,1,21,Free,613.44,7,81.87,36208.38,287,283
C05454,2020-11-21,2020,11,Beauty & Personal Care,3,0,3.99,158.5,4.1,0,43,Free,2740.02,33,81.08,36607.41,279,271
C03493,2021-07-28,2021,7,Clothing & Apparel,1,0,4.99,91.71,3.9,0,34,Free,127.06,3,45.64,33495.74,275,270
C07126,2024-01-05,2024,1,Home & Kitchen,1,0,0,111.96,3.6,1,35,Silver,324.82,4,75.37,31774.33,276,268
C04857,2022-01-31,2022,1,Books,2,0,0,40.36,4.5,1,30,Gold,3888.4,48,72.27,35008.98,290,284
C06149,2025-04-03,2025,4,Beauty & Personal Care,2,0,0,58.77,4.5,1,36,Gold,2563.28,15,180.77,31374.44,264,258
C03627,2021-04-05,2021,4,Food & Grocery,2,0,0,44.87,3.3,1,22,Free,607.77,8,86.44,30250.04,245,241
C06210,2020-10-11,2020,10,Home & Kitchen,1,0,3.99,78.58,4.1,0,34,Silver,1253.66,19,65.39,31217.93,269,262
C00653,2021-10-29,2021,10,Home & Kitchen,1,0,0,114.41,4.1,1,34,Free,909.99,10,92.21,33889.76,284,280
C05620,2023-11-27,2023,11,Clothing & Apparel,2,20,3.99,48.39,4.1,0,56,Silver,295.78,4,68.87,34414.38,265,262
C05663,2022-07-26,2022,7,Food & Grocery,1,0,4.99,32.09,4.1,1,40,Free,2311.09,27,76.5,31442.92,263,260
C03545,2023-05-10,2023,5,Home & Kitchen,1,40,3.99,80.21,4.1,1,25,Free,409.3,5,81.61,39628.39,280,274
C02891,2025-03-15,2025,3,Clothing & Apparel,1,20,4.99,32.25,4.1,1,18,Free,673.61,4,155.98,38073.94,302,301
C01301,2025-09-11,2025,9,Clothing & Apparel,4,0,0,194.64,4.1,1,18,Silver,703.06,31,21.1,34675.45,264,258
C07841,2020-11-30,2020,11,Clothing & Apparel,1,0,3.99,54.94,4.2,0,18,Free,1016.6,26,34.98,36607.41,279,271
C07999,2021-06-01,2021,6,Clothing & Apparel,1,20,0,50.19,4.1,1,44,Free,5552.56,35,147.22,32344.03,266,256
C00282,2025-07-14,2025,7,Books,4,0,4.99,106.37,4.1,1,26,Free,490.88,16,28.85,41236.16,269,267
C02847,2024-05-07,2024,5,Beauty & Personal Care,1,0,4.99,16.2,4.1,0,46,Silver,707.36,11,62.28,29911.52,260,252
C00342,2025-12-03,2025,12,Beauty & Personal Care,5,0,6.99,119.61,4.1,1,37,Free,880.36,5,198.39,39321.84,304,298
C07918,2022-08-07,2022,8,Automotive,1,0,3.99,92.26,4.1,0,26,Silver,3386.73,20,156.45,35474.91,277,274
C00521,2020-05-04,2020,5,Beauty & Personal Care,3,10,0,108.57,4.1,1,26,Silver,198.15,4,54.11,38625.73,286,282
C06011,2024-12-17,2024,12,Travel & Luggage,1,10,6.99,51.99,4.5,1,18,Free,596.43,21,27.81,31629.3,263,259
C04494,2023-01-04,2023,1,Toys & Games,2,0,0,112.15,4.3,1,55,Free,1949.02,24,79.03,38618.99,284,279
C04828,2024-10-09,2024,10,Books,3,20,3.99,45.7,3.6,1,34,Free,2595.61,32,90.55,31867.25,285,278
C03989,2022-07-13,2022,7,Beauty & Personal Care,4,5,6.99,202.91,4.1,0,32,Free,1397.96,13,124.46,31442.92,263,260
C03168,2020-12-22,2020,12,Beauty & Personal Care,1,15,0,18.93,4.1,1,18,Gold,661.98,12,54.85,39996.64,303,294
C07830,2022-07-02,2022,7,Clothing & Apparel,1,5,3.99,50.91,4.3,1,39,Free,654.65,8,91.22,31442.92,263,260
C03733,2020-09-25,2020,9,Travel & Luggage,1,0,9.99,75.43,4.1,1,42,Gold,134.8,3,44.29,34467.9,241,237
C05706,2025-05-15,2025,5,Beauty & Personal Care,2,0,0,129.61,4.1,1,34,Free,1420.83,8,176.26,36208.38,287,283
C06995,2025-08-28,2025,8,Clothing & Apparel,2,0,9.99,171.77,4.1,1,30,Silver,1801.5,34,53.06,34388.76,290,286
C00384,2026-03-20,2026,3,Electronics,1,0,4.99,177.01,4.1,1,25,Gold,624.91,7,90.08,32872.17,266,261
C07052,2020-05-15,2020,5,Pet Supplies,1,10,3.99,43.67,4.1,1,36,Free,934.6,8,131.49,38625.73,286,282
C02211,2023-01-27,2023,1,Home & Kitchen,2,5,0,86.11,4.4,1,20,Silver,107.91,6,19.89,38618.99,284,279
C05958,2020-04-21,2020,4,Books,3,10,6.99,145.47,4.1,0,35,Free,750.04,8,86.51,34865.39,281,275
C00313,2022-07-03,2022,7,Home & Kitchen,1,15,0,70.72,4.6,0,31,Free,333.31,7,49.66,31442.92,263,260
C00763,2023-02-11,2023,2,Beauty & Personal Care,5,0,4.99,162.01,4.1,1,52,Free,2471.12,29,74.33,32628.65,259,258
C02554,2024-05-29,2024,5,Home & Kitchen,1,0,6.99,90.23,3.8,1,18,Platinum,3920.51,23,180.58,29911.52,260,252
C07208,2024-05-17,2024,5,Travel & Luggage,3,0,3.99,666.5,4.1,0,55,Silver,293.52,12,21.86,29911.52,260,252
C06449,2025-06-04,2025,6,Clothing & Apparel,1,0,3.99,123.32,4.1,0,67,Free,307.15,4,78.73,40777.79,306,297
C01872,2023-10-06,2023,10,Home & Kitchen,1,40,0,64.68,4.1,1,41,Gold,2290.21,15,146.51,39317.26,290,287
C07724,2022-09-15,2022,9,Toys & Games,5,0,0,284.1,4.7,0,39,Free,499.21,16,32.78,33303.4,273,268
C06352,2023-08-01,2023,8,Toys & Games,2,0,3.99,57.69,4.1,0,49,Platinum,5049.91,25,178.81,31889.91,261,256
C00175,2023-05-14,2023,5,Home & Kitchen,1,50,3.99,43.26,4.6,1,43,Free,2638.55,10,254.6,39628.39,280,274
C04896,2020-06-06,2020,6,Toys & Games,2,0,6.99,87.36,4.1,0,18,Silver,60.21,2,33.27,31689.22,258,256
C01786,2020-05-29,2020,5,Electronics,1,0,3.99,224.42,4.5,1,31,Free,4715.51,19,231.25,38625.73,286,282
C01182,2021-10-02,2021,10,Books,3,0,6.99,72.51,4.1,0,41,Free,761.01,8,107.92,33889.76,284,280
C06704,2025-06-15,2025,6,Health & Wellness,1,25,3.99,20.54,3.6,1,21,Free,1689.02,30,62.68,40777.79,306,297
C03531,2021-06-02,2021,6,Electronics,1,0,4.99,299.47,3.7,1,43,Free,1421.22,11,126.32,32344.03,266,256
C01925,2024-07-05,2024,7,Electronics,4,0,0,1059.88,4.1,1,34,Free,153.74,3,52.45,33667.59,286,283
C06912,2020-07-11,2020,7,Pet Supplies,1,0,9.99,28.3,4.1,0,39,Gold,1222.5,13,92.41,31542.99,266,261
C00604,2023-06-10,2023,6,Electronics,1,40,6.99,68.97,4.1,1,39,Silver,3505.96,48,67.08,34020.34,275,272
C06512,2022-09-09,2022,9,Electronics,2,0,6.99,104.93,4.1,1,30,Free,2909.13,17,179,33303.4,273,268
C07674,2022-10-16,2022,10,Sports & Outdoors,1,0,0,66.05,4.1,1,28,Platinum,4669.6,27,165.89,39203.31,307,301
C00242,2022-02-23,2022,2,Clothing & Apparel,1,15,3.99,74.98,4.1,1,47,Platinum,318.35,2,151.98,25922.18,237,236
C03686,2023-07-09,2023,7,Food & Grocery,1,0,4.99,16.46,4.1,1,40,Free,2364.63,10,243.66,33716.87,263,258
C03630,2024-01-16,2024,1,Jewelry & Accessories,1,10,4.99,45.71,4.3,1,41,Gold,3629.56,26,128.74,31774.33,276,268
C04905,2021-12-10,2021,12,Health & Wellness,3,0,3.99,51.65,4.1,1,33,Free,59.4,2,34.73,39234.46,304,300
C06678,2020-11-11,2020,11,Sports & Outdoors,2,20,9.99,69.34,4.1,0,24,Free,1277.28,8,141.27,36607.41,279,271
C00513,2021-04-28,2021,4,Office Supplies,3,15,0,124.67,4.1,0,25,Silver,376.95,7,48.67,30250.04,245,241
C07010,2020-12-22,2020,12,Books,1,0,4.99,22.91,4.1,0,20,Free,1464.35,20,65.45,39996.64,303,294
C03396,2021-05-28,2021,5,Jewelry & Accessories,1,10,4.99,41.04,4.1,0,18,Free,10245.49,58,178.47,34354.09,266,261
C06060,2020-03-09,2020,3,Beauty & Personal Care,2,0,0,79.25,4.1,1,18,Platinum,718.1,3,222.14,32642.23,258,254
C01287,2022-01-17,2022,1,Books,1,0,4.99,25.74,5,0,32,Silver,946.44,26,42.59,35008.98,290,284
C00165,2022-11-07,2022,11,Beauty & Personal Care,1,30,4.99,14.17,4.1,1,29,Silver,5624.95,43,129.84,36954.4,272,265
C03832,2026-02-09,2026,2,Sports & Outdoors,2,0,3.99,122.06,3.7,1,25,Free,14926.64,29,452.4,38488.48,254,251
C00992,2026-02-27,2026,2,Clothing & Apparel,5,0,0,285.54,4.1,0,53,Silver,954.08,9,109.69,38488.48,254,251
C01539,2020-05-01,2020,5,Electronics,1,0,4.99,147.1,4,0,47,Free,214.23,1,186.43,38625.73,286,282
C05376,2025-08-05,2025,8,Electronics,4,0,0,312.65,2.7,1,34,Platinum,937.18,9,109.08,34388.76,290,286
C00151,2021-09-30,2021,9,Clothing & Apparel,2,15,3.99,79.47,3.4,0,31,Silver,2047.93,15,132.81,30858.17,263,256
C05242,2022-05-19,2022,5,Jewelry & Accessories,1,0,0,80.99,4.1,1,29,Free,589.16,3,179.04,32317.62,254,249
C05255,2025-06-27,2025,6,Office Supplies,1,0,3.99,106.88,3.8,1,23,Free,4652.95,74,64.2,40777.79,306,297
C05691,2023-04-17,2023,4,Pet Supplies,5,5,4.99,164.53,4.1,1,37,Silver,949.01,20,48.62,36986.87,283,277
C06159,2025-10-07,2025,10,Beauty & Personal Care,2,0,4.99,116.84,4.6,0,24,Free,443.79,10,52.19,39940.71,287,282
C05880,2024-12-16,2024,12,Electronics,4,0,3.99,533.88,4.1,0,51,Silver,2162.78,21,91.26,31629.3,263,259
C07800,2025-01-25,2025,1,Jewelry & Accessories,2,0,4.99,267.41,4.3,0,33,Silver,995.47,13,66.75,32012.75,255,249
C03231,2025-11-19,2025,11,Clothing & Apparel,5,0,4.99,236.1,4.1,1,48,Free,6726.79,54,135.18,28149.83,240,240
C02613,2026-01-29,2026,1,Clothing & Apparel,1,15,0,92.62,4.4,1,25,Free,545.03,14,34.43,44793.18,316,309
C03270,2021-10-31,2021,10,Books,1,25,0,11.21,4,0,44,Free,197.24,3,59.86,33889.76,284,280
C00385,2026-01-18,2026,1,Jewelry & Accessories,3,30,9.99,270.21,3.1,1,27,Free,1500.41,17,91.65,44793.18,316,309
C01010,2022-10-31,2022,10,Toys & Games,2,10,0,131.22,4.1,0,31,Free,4773.16,27,199.22,39203.31,307,301
C02544,2020-02-22,2020,2,Home & Kitchen,1,0,3.99,57.47,4.3,0,55,Gold,2634.25,8,315.96,34304.78,268,263
C05728,2023-07-16,2023,7,Home & Kitchen,2,0,9.99,192.13,4.1,0,47,Free,255.02,9,28.57,33716.87,263,258
C00820,2023-07-14,2023,7,Jewelry & Accessories,1,0,6.99,79.17,4.5,1,37,Free,721.96,27,28.15,33716.87,263,258
C04900,2023-06-16,2023,6,Beauty & Personal Care,3,0,3.99,174.17,4,1,41,Free,148.96,2,79.75,34020.34,275,272
C04874,2021-01-23,2021,1,Clothing & Apparel,1,0,3.99,118.16,4.1,1,49,Platinum,1181.98,13,92.88,31245.22,281,278
C04474,2020-01-30,2020,1,Office Supplies,1,0,0,32.42,4.1,1,20,Free,6939.38,36,213.58,35415.25,266,261
C07069,2022-05-12,2022,5,Health & Wellness,3,0,4.99,105.54,4.1,1,48,Free,2037.71,16,122.68,32317.62,254,249
C02419,2023-10-11,2023,10,Clothing & Apparel,1,0,6.99,41.27,4.1,0,24,Free,186.33,3,58.96,39317.26,290,287
C07544,2023-09-01,2023,9,Home & Kitchen,1,0,0,115.38,4.1,1,45,Gold,824.52,14,56.38,33957.89,257,255
C04593,2025-09-03,2025,9,Clothing & Apparel,3,10,3.99,232.98,4.1,0,34,Platinum,813.55,7,109.9,34675.45,264,258
C07414,2023-08-29,2023,8,Electronics,1,0,9.99,244.24,4.1,1,24,Free,1646.23,22,66.07,31889.91,261,256
C07828,2022-06-30,2022,6,Food & Grocery,1,15,6.99,21.87,4.1,1,46,Platinum,1631.14,6,255.06,39403.82,270,262
C07500,2024-08-30,2024,8,Electronics,1,0,6.99,78.33,3.1,1,44,Platinum,421.64,8,57.43,31282.29,258,252
C06090,2021-10-16,2021,10,Food & Grocery,1,0,3.99,16.29,4.1,1,34,Platinum,159.61,3,48.85,33889.76,284,280
C01431,2023-03-10,2023,3,Electronics,1,0,0,177.87,4.1,1,34,Free,832.41,7,111.1,34346.46,264,263
C03820,2021-06-25,2021,6,Sports & Outdoors,4,0,0,227.92,2.5,1,26,Free,1186.45,11,106.32,32344.03,266,256
C07594,2024-08-17,2024,8,Home & Kitchen,4,0,3.99,270.5,4.1,0,22,Gold,632.61,18,32.87,31282.29,258,252
C00182,2020-10-05,2020,10,Sports & Outdoors,1,10,3.99,51.68,3.6,0,43,Silver,3509.04,25,139.41,31217.93,269,262
C01157,2025-11-01,2025,11,Clothing & Apparel,4,0,3.99,425.84,4.1,0,46,Platinum,3856.27,24,163.58,28149.83,240,240
C06025,2024-08-22,2024,8,Toys & Games,3,0,4.99,183.09,3.5,1,37,Silver,2870.6,45,66.4,31282.29,258,252
C02316,2021-09-05,2021,9,Clothing & Apparel,2,10,9.99,205.89,4.1,1,51,Gold,190.5,7,25.5,30858.17,263,256
C06808,2022-11-07,2022,11,Electronics,1,0,9.99,90.71,4.1,1,40,Gold,582.8,15,37.04,36954.4,272,265
C05073,2024-06-28,2024,6,Pet Supplies,2,0,0,145.62,3.7,1,30,Free,919.02,16,54.64,31217.29,264,258
C06620,2025-10-24,2025,10,Automotive,1,20,9.99,44.53,3.3,1,28,Gold,1957.05,21,96.54,39940.71,287,282
C03714,2020-12-29,2020,12,Automotive,4,0,0,349.32,4.1,1,23,Platinum,4106.37,24,179.45,39996.64,303,294
C01010,2025-02-01,2025,2,Clothing & Apparel,1,0,0,27.91,4.1,1,31,Free,4773.16,27,199.22,29197.88,255,255
C01492,2021-08-09,2021,8,Clothing & Apparel,1,15,4.99,24.23,4,1,39,Platinum,105.75,2,50.81,33747.82,267,260
C07115,2024-06-16,2024,6,Electronics,4,0,0,430.88,4.1,1,31,Free,2959.62,39,69.42,31217.29,264,258
C02178,2022-02-11,2022,2,Books,1,15,6.99,65.95,3.7,1,41,Silver,1209.34,15,80.88,25922.18,237,236
C04297,2023-09-15,2023,9,Books,4,50,9.99,43.17,4.1,0,31,Silver,334.42,5,65.05,33957.89,257,255
C05442,2022-01-05,2022,1,Home & Kitchen,1,5,0,75.77,4.1,1,24,Free,1554.94,21,87.09,35008.98,290,284
C03008,2023-06-25,2023,6,Food & Grocery,1,15,3.99,21.74,3.8,0,32,Silver,880.7,20,51.14,34020.34,275,272
C04251,2020-08-30,2020,8,Food & Grocery,3,0,6.99,71.13,3.5,1,20,Platinum,12740.31,24,466.88,35804.39,289,284
C06208,2022-02-20,2022,2,Books,1,25,3.99,25.58,4.1,1,62,Silver,639.68,7,79.67,25922.18,237,236
C03045,2023-08-26,2023,8,Electronics,1,0,6.99,166.55,4.1,0,26,Free,41.85,1,40.98,31889.91,261,256
C05987,2020-07-09,2020,7,Books,2,0,9.99,83.98,4.1,1,18,Platinum,1688.84,11,150.99,31542.99,266,261
C06658,2025-06-25,2025,6,Home & Kitchen,1,0,0,167.02,4.1,0,26,Free,1190.93,6,231.17,40777.79,306,297
C05716,2020-08-19,2020,8,Clothing & Apparel,1,0,0,61.55,4.1,1,18,Platinum,2034.96,31,73.66,35804.39,289,284
C05957,2020-10-30,2020,10,Sports & Outdoors,1,0,0,45.06,4.1,1,47,Free,1423.33,18,85.06,31217.93,269,262
C02408,2020-07-13,2020,7,Home & Kitchen,2,0,0,207.58,4.4,1,39,Free,1294.6,21,59.18,31542.99,266,261
C04933,2024-11-16,2024,11,Jewelry & Accessories,4,15,9.99,522.04,4.1,0,24,Free,658.64,10,66.19,34159.4,260,254
C02581,2025-08-04,2025,8,Home & Kitchen,3,0,4.99,128.43,4.1,1,47,Free,468.65,12,44.96,34388.76,290,286
C03351,2024-07-19,2024,7,Toys & Games,2,30,9.99,37.42,4.1,1,46,Free,55.92,1,51.69,33667.59,286,283
C07819,2024-07-22,2024,7,Beauty & Personal Care,5,0,0,202.24,4.1,1,30,Free,117.71,3,43.78,33667.59,286,283
C01508,2025-06-24,2025,6,Food & Grocery,3,0,6.99,85.51,4.1,1,43,Free,550.48,7,87.89,40777.79,306,297
C06613,2020-01-19,2020,1,Beauty & Personal Care,2,0,3.99,65.5,4.1,1,41,Free,247.29,4,55.02,35415.25,266,261
C07497,2022-10-07,2022,10,Clothing & Apparel,1,0,6.99,25.1,3.6,1,37,Free,123.12,2,72.3,39203.31,307,301
C07806,2025-03-01,2025,3,Toys & Games,1,5,3.99,28.14,4.1,1,30,Gold,2001.13,29,78.11,38073.94,302,301
C06190,2022-09-15,2022,9,Jewelry & Accessories,5,15,3.99,259.27,4.1,1,34,Free,1807.28,25,70.24,33303.4,273,268
C01588,2020-07-18,2020,7,Clothing & Apparel,1,0,0,159.43,4.1,1,37,Silver,1553.44,16,95.68,31542.99,266,261
C06899,2022-05-08,2022,5,Home & Kitchen,1,0,3.99,77.73,4.1,1,29,Free,579.93,8,75.62,32317.62,254,249
C01227,2024-02-28,2024,2,Electronics,3,0,0,629.73,2.9,1,18,Free,674.55,7,100.5,32650.56,271,267
C04201,2020-09-16,2020,9,Toys & Games,1,25,4.99,21.01,4.1,1,39,Free,950.37,11,98.98,34467.9,241,237
C03971,2025-08-03,2025,8,Home & Kitchen,1,10,4.99,117.33,4.1,1,54,Free,5042.04,27,166.87,34388.76,290,286
C00446,2020-01-19,2020,1,Books,1,0,0,24.82,4.1,1,31,Free,256.99,3,98.47,35415.25,266,261
C06017,2026-02-26,2026,2,Electronics,1,5,6.99,111.48,4.1,0,33,Gold,1337.04,25,49.49,38488.48,254,251
C04926,2022-06-01,2022,6,Automotive,1,0,0,20.77,4.1,1,38,Gold,311.51,8,35.78,39403.82,270,262
C03674,2020-07-24,2020,7,Beauty & Personal Care,2,20,4.99,106.4,4.1,1,49,Free,310.45,4,68.41,31542.99,266,261
C01756,2025-08-12,2025,8,Beauty & Personal Care,3,20,4.99,130.05,4.4,0,24,Platinum,2125.31,24,86.93,34388.76,290,286
C06082,2025-03-07,2025,3,Jewelry & Accessories,1,50,6.99,71.74,4.1,0,26,Silver,4825.51,28,185.11,38073.94,302,301
C01444,2026-01-04,2026,1,Clothing & Apparel,1,0,0,45.84,4.6,0,51,Free,166.68,2,76.79,44793.18,316,309
C04105,2024-02-13,2024,2,Health & Wellness,4,0,9.99,128.26,4.1,0,37,Gold,747.2,18,38.91,32650.56,271,267
C01744,2020-03-26,2020,3,Food & Grocery,5,0,0,80.5,4.1,0,51,Silver,3239.49,12,306.16,32642.23,258,254
C05256,2022-11-27,2022,11,Books,3,0,0,81.11,4.1,0,25,Free,1331.27,8,153.71,36954.4,272,265
C04442,2022-07-03,2022,7,Clothing & Apparel,2,0,0,120.62,4.1,1,56,Free,7175.41,38,199.77,31442.92,263,260
C01737,2020-03-14,2020,3,Toys & Games,2,0,3.99,78.72,4.1,1,28,Silver,426.53,11,45.06,32642.23,258,254
C03157,2022-01-19,2022,1,Clothing & Apparel,2,0,6.99,158.05,4.1,0,19,Gold,2335.55,30,69.95,35008.98,290,284
C06815,2025-05-28,2025,5,Sports & Outdoors,1,0,6.99,64,3.6,0,31,Free,62.96,1,59.22,36208.38,287,283
C06583,2021-08-30,2021,8,Electronics,1,20,4.99,83.89,4.1,0,22,Free,131.18,13,11.45,33747.82,267,260
C05689,2024-12-13,2024,12,Home & Kitchen,1,0,0,42.27,4.1,1,34,Free,989.9,21,47.99,31629.3,263,259
C00616,2022-07-02,2022,7,Books,4,0,0,43.97,3.5,1,30,Silver,159.99,4,37.08,31442.92,263,260
C02846,2022-06-02,2022,6,Electronics,2,0,0,280.97,4.1,1,54,Platinum,787.33,11,66.89,39403.82,270,262
C01179,2023-05-04,2023,5,Toys & Games,5,0,3.99,145.16,3.3,0,42,Silver,545.1,8,61.86,39628.39,280,274
C04688,2025-06-26,2025,6,Electronics,1,0,4.99,82.86,4.1,1,21,Free,2607.11,46,64.39,40777.79,306,297
C02318,2025-05-14,2025,5,Clothing & Apparel,1,0,4.99,96.48,4.1,1,27,Free,902.92,3,286.78,36208.38,287,283
C02764,2024-03-07,2024,3,Toys & Games,2,0,3.99,53.91,4.1,0,34,Silver,143.36,1,130.2,38111.12,301,297
